0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45
1.0,0.360378101614809,0.15478534856242615,0.07601417881055533,0.08074044899566758,0.10122095313115399,0.012997243009058685,0.00669554942890902,0.059472233162662466,-0.020874359984245767
1.0,0.36116581331232767,0.3241433635289484,0.23985821189444664,0.0626230799527373,0.009846396218983852,0.051595116187475386,-0.00669554942890902,-0.0035447026388341868,0.031114612051988972
1.0,0.40370224497833795,0.1217014572666404,0.07837731390311146,0.06183536825521859,0.11461205198897204,-0.0011815675462780622,-0.0027569909413154787,0.03820401732965734,0.01536037810161481
1.0,0.5281606931862938,0.26979125640015755,0.09491925955100433,0.0027569909413154787,0.027963765261914138,0.03820401732965734,0.06813706183536826,0.005907837731390311,-0.031114612051988972
1.0,0.38637258763292637,0.2485230405671524,0.17290271760535644,0.08152816069318629,0.005907837731390311,0.013784954706577392,-0.016148089799133517,-0.0019692792437967705,-0.012997243009058685
1.0,0.48168570303269004,0.3044505710909807,0.16896415911776289,0.04135486411973218,0.07207562032296179,0.0531705395825128,0.05474596297755022,0.0027569909413154787,-0.03505317053958251
1.0,0.2587632926348956,0.2745175265852698,0.20913745569121703,0.10831035840882237,0.020874359984245767,0.05474596297755022,0.00039385584875935406,0.01929893658920835,0.016935801496652227
1.0,0.4596297755021662,0.33832217408428517,0.16423788893265065,0.051595116187475386,0.07601417881055533,0.007483261126427727,0.04450571090980701,0.027176053564395432,0.04135486411973218
1.0,0.49350137849547066,0.1886569515557306,0.15793619535250097,0.07286333202048051,-0.03190232374950768,0.059472233162662466,0.020086648286727057,0.05001969279243797,0.04293028751476959
1.0,0.43284757778653016,0.3052382827884994,0.23119338322174085,0.1114612051988972,0.07522646711303663,-0.01063410791650256,-0.027176053564395432,-0.007483261126427727,-0.009846396218983852
1.0,0.3879480110279638,0.2831823552579756,0.17920441118550612,0.18471839306813706,0.06656163844033083,0.06734935013784955,0.012209531311539977,0.008270972823946435,-0.013784954706577392
1.0,0.42339503741630563,0.3123276880661678,0.18471839306813706,0.046868846002363136,0.04765655769988184,0.007483261126427727,0.01536037810161481,-0.011421819614021268,0.009058684521465145
1.0,0.41551792044111857,0.18708152816069318,0.23591965340685309,0.017723513194170933,0.1114612051988972,0.031114612051988972,0.0027569909413154787,0.05789680976762505,0.005907837731390311
1.0,0.4596297755021662,0.26191413942497044,0.17605356439543127,0.06498621504529342,0.09964552973611658,-0.012997243009058685,0.038991729027176056,0.011421819614021268,0.0145726664040961
1.0,0.4375738479716424,0.298148877510831,0.15793619535250097,0.14848365498227648,0.01929893658920835,0.0019692792437967705,0.024025206774320598,0.017723513194170933,0.017723513194170933
